nl|een microscopische parasiet uit de familie Ceratomyxidae. Ceratomyxa scissura werd in 1917 beschreven door Davis.
nl|Félix Leblanc (Elsene, 26 mei 1892 - Cannes, 30 juli 1979) was een Belgisch bestuurder.
nl|Koning Willem I der Nederlanden in een Koninklijk Besluit een uit stof vervaardigd Ereteken voor
nl|over heden en verleden van Amsterdam met artikelen en nieuws over de stad en de
nl|cramptoni is een tweevleugelige uit de familie steltmuggen (Limoniidae). De soort komt voor in het
nl|Eilema laevis is een beervlinder uit de familie van de spinneruilen (Erebidae).[1] De wetenschappelijke naam
nl|juni 1933 – Bordeaux, 11 april 2010[1]) was een Frans zwemmer. Hij nam deel aan
nl|is een uitgestorven geslacht van weekdieren uit de klasse van de Gastropoda (slakken). Exemplaren van
nl|Tijdens de wereldbeker schaatsen 2017/2018 werd voor de zevende en laatste keer de Grand World
nl|wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in 1882 door Smith.[1]
nl|fragmenten van populaire liedjes of melodieën die direct achter elkaar worden gezongen of gespeeld. Vaak
nl|van John Ford. Het scenario is gebaseerd op de gelijknamige novelle uit 1888 van de
nl|Schotse hockeyclub uit Edinburgh. De club werd opgericht in 1955. De club heeft al verschillende
nl|de aanduiding 'Arabier' worden deze Israëliërs onderscheiden van en gezet tegenover de 'Joodse' Israëliërs. Ze
nl|2015 was Padingbüttel een zelfstandige gemeente en werkte ze samen in de Samtgemeinde Land Wursten.
nl|gewone sponzen (Demospongiae). Het lichaam van de spons bestaat uit kiezelnaalden en sponginevezels, en is
nl|is een vliesvleugelig insect uit de familie Encyrtidae. De wetenschappelijke naam is voor het eerst
nl|alvorens de gemeente op 1 januari 2014 werd opgeheven en samengevoegd met Castel Colonna en
nl|Amerikaanse staat Californië. De bergen liggen op de grens tussen Kings Canyon National Park in
nl|wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in 1918 door Hering.
nl|in 1530 met de volwassenendoop startte in Straatsburg, en zijn lijn van eschatologisch anabaptisme, dat
nl|38ste internationaal filmfestival dat plaatsvond in het Oost-Vlaamse Gent van 11 tot 22 oktober 2011.
nl|activist die lid was van de Cellules Communistes Combattantes (CCC), een groepering die verschillende terroristische
nl|(Mollusca) behoort. De inktvis komt enkel in zout water voor en is in staat om
nl|naam is gevormd uit de familienaam Sapindaceae. Een orde onder deze naam wordt vrij regelmatig
nl|bladrollers (Tortricidae).[1] De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in
nl|Leba) is een dorp in het Poolse woiwodschap Pommeren, in het district Lęborski. De plaats
nl|ligt aan de boulevard de Ménilmontant, maar heeft geen façade aan de straat. De kerk
nl|Group, meestal afgekort tot TW Steel, is een Nederlandse fabrikant van horloges. TW Steel staat
nl|1616), was de prins-bisschop van Siewierz, 53e bisschop van Krakau, en bisschop van Lutsk en
nl|familie van de sikkelmotten (Oecophoridae).[1] De wetenschappelijke naam van de soort is voor het eerst
nl|en heeft 3.080 inwoners (2020).[1] Het wordt doorsneden door de N237 en de N238. Het
nl|geslacht van vliesvleugeligen uit de familie Encyrtidae. De wetenschappelijke naam van dit geslacht is voor
nl|de familie van de Nuculanidae.[1] De wetenschappelijke naam van de soort is voor het eerst
nl|activiteit te besturen. Een besturingsketen geeft idealiter niet alleen informatie en aanwijzingen van boven naar
nl|is een keversoort uit de familie van de boktorren (Cerambycidae). De wetenschappelijke naam van de
nl|een gemeente in het Franse departement Haute-Corse (regio Corsica) en telt 51 inwoners (2009). De
nl|uit de familie van de slankpootvliegen (Dolichopodidae).[1] De wetenschappelijke naam van de soort is voor
nl|werd in 1946 geboren in een arm gezin van negen kinderen. Ze is een bekende
nl|een bestuurslaag in het regentschap Aceh Tenggara van de provincie Atjeh, Indonesië. Alur Nangka telt
nl|Stephen Ullmann (Ullmann István) (Boedapest, 1914 - Kidlington (Oxford), 1976)[1] was een Brits-Hongaarse taalwetenschapper die
nl|Het nekspindertje (Cyclophora annularia) is een nachtvlinder uit de familie van de spanners, de Geometridae.
nl|24 augustus 2082 trekt veel over zee, maar is op land zichtbaar vanuit deze 6
nl|een soort in de taxonomische indeling van de platwormen (Platyhelminthes). De worm is tweeslachtig en
nl|(Den Haag 6 juli 1924 - Den Haag, 1 november 2006) was een Nederlandse waterpolospeler.
nl|is een Slowaakse gemeente in de regio Žilina, en maakt deel uit van het district
nl|Hallands län in Zweden. De plaats heeft 64 inwoners (2000) en een oppervlakte van 41
nl|TT is een auto van het Amerikaanse autobedrijf SSC North America, eerder gekend als Shelby
nl|daarbij uitgebreid teneinde een mensenrechtenbureau volgens het Handvest van de grondrechten van de Europese Unie
nl|van de grondrechten, wetenschappelijk onderzoek uitvoeren en financieren omtrent de grondrechten, adviezen verstrekken en aanbevelingen
nl|een Tsjechische gemeente in de regio Midden-Bohemen, en maakt deel uit van het district Kladno.
nl|leven en de daden van de apostelen van Jezus werden verteld. De handelingen (Latijn: Acta,
nl|hoofd van de Belgische surrealistische beweging. Ze publiceerde haar poëzie onder de schuilnaam Irine, en
nl|mineervliegen (Agromyzidae).[1] De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in
nl|Hưng is een xã[1] in de thành phố Bà Rịa, in de Vietnamese provincie Bà
nl|binaluensis is een keversoort uit de familie van de boktorren (Cerambycidae). De wetenschappelijke naam van
nl|Richvale is een klein plaatsje met ongeveer 250 inwoners in Butte County in Californië in
nl|de familie beeklopers (Veliidae). Het geslacht werd voor het eerst wetenschappelijk beschreven door Hungerford in
nl|Arena is een voetbalstadion in de Georgische stad Koboeleti. In het stadion speelt FK Sjoekura
nl|de Griekse mythologie. Het handelt over de strijd tussen de Titanen en de Olympische goden.
nl|De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in 1941 door
nl|1989 heeft Polen een meerpartijenstelsel, met tal van concurrerende politieke partijen, die samen regeringscoalities vormen.
nl|de los Arroyos, 16 juli 1992) is een Argentijns baan- en wegwielrenner die anno 2018
nl|NGC 5908 is een spiraalvormig sterrenstelsel in het sterrenbeeld Draak. Het hemelobject werd op 5
nl|keversoort uit de familie van de boktorren (Cerambycidae). De wetenschappelijke naam van de soort werd
nl|van de Nassariidae.[1] De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd
nl|De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in 1789 door
nl|de spinneruilen (Erebidae).[1] De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd
nl|is een vlinder uit de familie van de uilen (Noctuidae).[1] De wetenschappelijke naam van de
nl|Veracocha is een samenwerking tussen de twee Nederlandse tranceproducers Vincent de Moor en Ferry Corsten.
nl|Wijze-van Venrooij, artiestennaam Delise (Den Haag, 15 oktober 1987), is een Nederlandse zangeres en songwriter.
nl|of de eerste jaren voor de menopauze zijn vaak het gevolg van een persisterende follikel.
nl|van de spanners (Geometridae).[1] De wetenschappelijke naam van de soort is voor het eerst geldig
nl|Enidae.[1] De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in 1836
nl|van Rougemont (Frans: Château de Rougemont) is een kasteel in de Franse gemeente Rougemont-le-Château. Het
nl|wetenschappelijke naam van de soort werd voor het eerst geldig gepubliceerd in 1955 door Breuning.[1]
nl|rivier de Lek en in het noordwesten van de Alblasserwaard gelegen. Tot 1 januari 2013
nl|Leucochimona is een geslacht van vlinders uit de familie van de prachtvlinders (Riodinidae), onderfamilie Riodininae.
nl|een bestuurslaag in het regentschap Aceh Besar van de provincie Atjeh, Indonesië. Lampeuneurut Gampong telt
nl|Mongo Sisé uit Congo-Kinshasa. Mongo Sisé tekende deze stripreeks tijdens zijn verblijf in de jaren
nl|gehouden voor de melk. De melkproductie gedurende lactatieperiode bedraagt ongeveer 1.135 tot 1.980 kilogram. De
nl|vliegen (Brachycera) uit de familie van de sluipvliegen (Tachinidae). De wetenschappelijke naam van het geslacht
nl|Af – Ag – Ah – Ai – Aj – Ak – Al – Am
nl|kallisto is een schietmot uit de familie Hydropsychidae. De soort komt voor in het Oriëntaals
nl|in de Japanse prefectuur Aichi. De oppervlakte van deze stad is 111,61 km² en begin
nl|binnen de sport parachutespringen waarbij meerdere parachutisten zich aan elkaar vastpakken door middel van grepen
nl|tot een thuishaven voor mutanten, totdat het werd aangevallen door Cassandra Nova en haar Sentinels.
nl|een paralleltraject ten noorden van de A20, naar de A13, en zal het knooppunt worden
nl|een plaats in de Duitse deelstaat Beieren, en maakt deel uit van het Landkreis Donau-Ries.
nl|De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in 1912 door
nl|een bestuurslaag in het regentschap Pacitan van de provincie Oost-Java, Indonesië. Kebondalem telt 2535 inwoners
nl|30 april 1170) was van 1153 tot aan zijn dood burggraaf van Béarn, Gabardan, Brulhois
nl|Granville William 'Mickey' Roker (Miami, 3 september 1932 - Philadelphia, 22 mei 2017) was een
nl|van de Lycaenidae.[1] De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd
nl|een straalvinnige vissensoort uit de familie van de moddervissen (Phractolaemidae).[1] De wetenschappelijke naam van de
nl|wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in 1934 door Stach.
nl|een plaats (city) in de Amerikaanse staat Washington, en valt bestuurlijk gezien onder Clallam County.
nl|De wetenschappelijke naam van deze soort is voor het eerst geldig gepubliceerd in 1891 door
nl|insect dat behoort tot de orde vliesvleugeligen (Hymenoptera) en de familie van de schildwespen (Braconidae).
nl|de familie van de boktorren (Cerambycidae). De wetenschappelijke naam van de soort werd voor het
nl|De sjhat van sjhetterrooje Rackham is een bijzonder stripverhaal uit 2009, dat past binnen de
nl|De wetenschappelijke naam van deze soort is voor het eerst geldig gepubliceerd in 1951 door
nl|Lepechinella echinata is een vlokreeftensoort uit de familie van de Atylidae.[1] De wetenschappelijke naam van
nl|en biedt plaats aan 4000 toeschouwers. In 2016 werd de club voor het eerst Fins
nl|Pulo is een bestuurslaag in het regentschap Pidie Jaya van de provincie Atjeh, Indonesië. Pulo
nl|(Tenthredinidae).[1] De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in 1892
nl|familie bladhaantjes (Chrysomelidae). De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd
nl|van de houtboorders (Cossidae).[1] De wetenschappelijke naam van de soort is voor het eerst geldig
nl|provincie Ida-Virumaa. De plaats heeft de status van dorp (Estisch: küla) en telt 39 inwoners
nl|is een gemeente in de Braziliaanse deelstaat Paraíba. De gemeente telt 3.855 inwoners (schatting 2009).
nl|een bestuurslaag in het regentschap Langkat van de provincie Noord-Sumatra, Indonesië. Sei Musam Kendit telt
nl|Ulmerophlebia is een geslacht van haften (Ephemeroptera) uit de familie Leptophlebiidae. Met de naam wordt
nl|een balkspiraalstelsel in het sterrenbeeld Lynx. Het hemelobject werd op 9 maart 1788 ontdekt door
nl|uit de familie van de Fasciolariidae.[1] De wetenschappelijke naam van de soort is voor het
nl|Toeareg, een wild kind van de kille wind’. De titel verwijst naar de sporen die
nl|curtipenne is een keversoort uit de familie van de boktorren (Cerambycidae). De wetenschappelijke naam van
nl|Nouvelle-Aquitaine) en telt 110 inwoners (2009). De plaats maakt deel uit van het arrondissement Aubusson.
nl|lente van 2008. Daarna worden nog de eindrondes voor promotie en degradatie gespeeld. Vierde Klasse
nl|Waylon. Het is de eerste single van zijn tweede album, die werd uitgebracht in november
nl|een zwak anorganisch zuur dat onstabiel is en uitsluitend in een waterige oplossing kan bestaan.
nl|gewoon slankpalpje (Agyneta conigera) is een spinnensoort in de taxonomische indeling van de hangmatspinnen (Linyphiidae).[1]
nl|van de mineermotten (Gracillariidae). De wetenschappelijke naam van de soort werd voor het eerst geldig
nl|brassi is een tweevleugelige uit de familie steltmuggen (Limoniidae). De soort komt voor in het
nl|vliesvleugelig insect uit de familie bijen en hommels (Apidae). De wetenschappelijke naam van de soort
nl|is een plaats (city) in de Amerikaanse staat Georgia, en valt bestuurlijk gezien onder Rabun
nl|De pholade (Pholas dactylus), zelden gewone boormossel genoemd[1], is een tweekleppige uit de familie van
nl|koning van Rome, Lucius Tarquinius Superbus. Hij werd vooral berucht voor zijn verkrachting van Lucretia,
nl|een gemeente in de Duitse deelstaat Brandenburg, en maakt deel uit van de Landkreis Spree-Neiße.
nl|Engelse voetbalclub, opgericht in 1871 en uitkomend in de Engelse Football League Championship. De club
nl|plaats (census-designated place) in de Amerikaanse staat Georgia, en valt bestuurlijk gezien onder DeKalb County.
nl|waterroofkevers (Dytiscidae). De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in
nl|in de gemeente Špišić Bukovica in de Kroatische provincie Virovitica-Podravina. De plaats telt 891 inwoners
nl|vliesvleugelig insect uit de familie bijen en hommels (Apidae). De wetenschappelijke naam van de soort
nl|de Christelijk-Historische Unie (CHU). Zijn voorouders Des Tombe waren als Hugenoten naar Nederland gevlucht en
nl|de celmembranen van de meeste zoogdieren. Het is niet aanwezig in het lichaam van primaten
nl|de familie van emmelichtiden (Emmelichthyidae).[2] De wetenschappelijke naam van de soort is voor het eerst
nl|cadeautjes voor de kinderen achter. In Ochagavía komt hij op 27 december en in Ermua
nl|hun aanvragen voor scheepsruimte voor binnenlands vervoer bij de beurs te deponeren. Op de beurs
nl|29 maart 1982 tot 20 maart 1987. Zoals de naam al doet vermoeden ging de
nl|De wetenschappelijke naam van deze soort is voor het eerst geldig gepubliceerd in 1960 door
nl|grasmotten (Crambidae).[1] De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in
nl|wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in 1899 door Cockerell.[1]
nl|Kepenuhan Tengah is een bestuurslaag in het regentschap Rokan Hulu van de provincie Riau, Indonesië.
nl|Chimarra meorum is een schietmot uit de familie Philopotamidae. De soort komt voor in het
nl|is een hooiwagen uit de familie Assamiidae. De wetenschappelijke naam van Bulobana infuscata gaat terug
nl|en konijnenvereniging is in Nederland een vereniging bestaande uit een bestuur en leden die als
nl|en is daarmee niet uitsluitend voor Microsoft-toepassingen. De Common Language Infrastructure, de officiële naam voor
nl|uit de familie van de cichliden (Cichlidae).[1] De wetenschappelijke naam van de soort is voor
